4,0.0,0.0,-0.20170454545454544,0.022727272727272728,-0.4318181818181818,-0.056818181818181816,-0.6420454545454546,-0.09943181818181818,-0.7954545454545454,-0.06818181818181818,-0.29829545454545453,-0.35795454545454547,-0.6676136363636364,-0.36079545454545453,-0.8636363636363636,-0.3409090909090909,-1.0,-0.3352272727272727,-0.2840909090909091,-0.41761363636363635,-0.5965909090909091,-0.35795454545454547,-0.5852272727272727,-0.2471590909090909,-0.5284090909090909,-0.1846590909090909,-0.2869318181818182,-0.4346590909090909,-0.5596590909090909,-0.3721590909090909,-0.5454545454545454,-0.26704545454545453,-0.5,-0.20170454545454544,-0.2897727272727273,-0.42613636363636365,-0.48011363636363635,-0.3693181818181818,-0.48863636363636365,-0.28125,-0.4744318181818182,-0.21306818181818182
7,0.0,0.0,-0.13214285714285715,-0.20714285714285716,-0.3357142857142857,-0.3964285714285714,-0.4714285714285714,-0.5857142857142857,-0.5142857142857142,-0.7642857142857142,-0.5428571428571428,-0.32857142857142857,-0.7571428571428571,-0.3535714285714286,-0.8928571428571429,-0.33214285714285713,-1.0,-0.32857142857142857,-0.55,-0.2,-0.7714285714285715,-0.1392857142857143,-0.6035714285714285,-0.08214285714285714,-0.4357142857142857,-0.07857142857142857,-0.5392857142857143,-0.07142857142857142,-0.7035714285714286,-0.010714285714285714,-0.5107142857142857,0.025,-0.35,0.014285714285714285,-0.5035714285714286,0.03571428571428571,-0.6178571428571429,0.08571428571428572,-0.4857142857142857,0.10357142857142858,-0.37142857142857144,0.075
27,0.0,0.0,-0.23859649122807017,0.014035087719298246,-0.43157894736842106,-0.19298245614035087,-0.43859649122807015,-0.43157894736842106,-0.3649122807017544,-0.5964912280701754,-0.5157894736842106,-0.37894736842105264,-0.775438596491228,-0.5298245614035088,-0.9192982456140351,-0.5859649122807018,-1.0,-0.6526315789473685,-0.3824561403508772,-0.47368421052631576,-0.6421052631578947,-0.6350877192982456,-0.7929824561403509,-0.7473684210526316,-0.9157894736842105,-0.8385964912280702,-0.24912280701754386,-0.5087719298245614,-0.48771929824561405,-0.5333333333333333,-0.5017543859649123,-0.37894736842105264,-0.48771929824561405,-0.2982456140350877,-0.11228070175438597,-0.5368421052631579,-0.24561403508771928,-0.5754385964912281,-0.23859649122807017,-0.5298245614035088,-0.21403508771929824,-0.5263157894736842
23,0.0,0.0,0.19623655913978494,-0.07258064516129033,0.33064516129032256,-0.22580645161290322,0.3629032258064516,-0.40053763440860213,0.260752688172043,-0.5241935483870968,0.1424731182795699,-0.5080645161290323,0.11021505376344086,-0.7150537634408602,0.07258064516129033,-0.8387096774193549,0.04838709677419355,-0.9516129032258065,-0.002688172043010753,-0.5053763440860215,-0.053763440860215055,-0.7231182795698925,-0.08333333333333333,-0.8736559139784946,-0.0967741935483871,-1.0,-0.13172043010752688,-0.45161290322580644,-0.18010752688172044,-0.6129032258064516,-0.1693548387096774,-0.521505376344086,-0.1532258064516129,-0.40860215053763443,-0.26344086021505375,-0.3709677419354839,-0.3172043010752688,-0.5,-0.2956989247311828,-0.44623655913978494,-0.26344086021505375,-0.34946236559139787
24,0.0,0.0,-0.1277258566978193,0.018691588785046728,-0.3052959501557632,-0.059190031152647975,-0.4953271028037383,-0.1059190031152648,-0.6417445482866043,-0.17133956386292834,-0.22429906542056074,-0.42679127725856697,-0.32398753894080995,-0.6791277258566978,-0.35202492211838005,-0.8473520249221184,-0.34579439252336447,-1.0,-0.27102803738317754,-0.4392523364485981,-0.4143302180685358,-0.6853582554517134,-0.5202492211838006,-0.8348909657320872,-0.5763239875389408,-0.9470404984423676,-0.3146417445482866,-0.4143302180685358,-0.48909657320872274,-0.5700934579439252,-0.6199376947040498,-0.6666666666666666,-0.6978193146417445,-0.7601246105919003,-0.3426791277258567,-0.3644859813084112,-0.48598130841121495,-0.3956386292834891,-0.5420560747663551,-0.34890965732087226,-0.5638629283489096,-0.29595015576323985
7,0.0,0.0,-0.06614785992217899,-0.2607003891050584,-0.2178988326848249,-0.48638132295719844,-0.3346303501945525,-0.6809338521400778,-0.3463035019455253,-0.8599221789883269,-0.5447470817120622,-0.44357976653696496,-0.7665369649805448,-0.4785992217898833,-0.8949416342412452,-0.48249027237354086,-1.0,-0.490272373540856,-0.5408560311284046,-0.2840466926070039,-0.7120622568093385,-0.20622568093385213,-0.5369649805447471,-0.17120622568093385,-0.39299610894941633,-0.15953307392996108,-0.5252918287937743,-0.14396887159533073,-0.6575875486381323,-0.08171206225680934,-0.4708171206225681,-0.08171206225680934,-0.33073929961089493,-0.09727626459143969,-0.5058365758754864,-0.0311284046692607,-0.5797665369649806,0.007782101167315175,-0.4396887159533074,0.01556420233463035,-0.3151750972762646,-0.007782101167315175
10,0.0,0.0,0.23672566371681417,-0.061946902654867256,0.4446902654867257,-0.17699115044247787,0.5398230088495575,-0.334070796460177,0.4690265486725664,-0.4668141592920354,0.2743362831858407,-0.4557522123893805,0.29646017699115046,-0.6792035398230089,0.29867256637168144,-0.8141592920353983,0.29867256637168144,-0.9358407079646017,0.12389380530973451,-0.48672566371681414,0.1415929203539823,-0.7212389380530974,0.1592920353982301,-0.8761061946902655,0.17699115044247787,-1.0,-0.011061946902654867,-0.4756637168141593,0.0,-0.6946902654867256,0.030973451327433628,-0.8362831858407079,0.06415929203539823,-0.9579646017699115,-0.13716814159292035,-0.4446902654867257,-0.09955752212389381,-0.6261061946902655,-0.07079646017699115,-0.7389380530973452,-0.033185840707964605,-0.8429203539823009
19,0.0,0.0,-0.09252669039145907,-0.0071174377224199285,-0.19572953736654805,-0.1423487544483986,-0.3736654804270463,-0.2918149466192171,-0.5231316725978647,-0.4412811387900356,0.028469750889679714,-0.4697508896797153,-0.21708185053380782,-0.5836298932384342,-0.4092526690391459,-0.5302491103202847,-0.5231316725978647,-0.45907473309608543,-0.021352313167259787,-0.5231316725978647,-0.1423487544483986,-0.7330960854092526,-0.18149466192170818,-0.8683274021352313,-0.18861209964412812,-0.9750889679715302,-0.08896797153024912,-0.5373665480427047,-0.16370106761565836,-0.7686832740213523,-0.17437722419928825,-0.8932384341637011,-0.1494661921708185,-1.0,-0.16370106761565836,-0.5409252669039146,-0.17793594306049823,-0.7330960854092526,-0.17437722419928825,-0.8576512455516014,-0.15302491103202848,-0.9679715302491103
3,0.0,0.0,0.0963855421686747,-0.045180722891566265,0.13855421686746988,-0.1716867469879518,0.14759036144578314,-0.2680722891566265,0.10542168674698796,-0.3614457831325301,0.14156626506024098,-0.5180722891566265,0.14457831325301204,-0.6114457831325302,0.18373493975903615,-0.5331325301204819,0.20481927710843373,-0.4307228915662651,-0.02108433734939759,-0.5421686746987951,-0.015060240963855422,-0.6626506024096386,0.02710843373493976,-0.5090361445783133,0.07228915662650602,-0.3855421686746988,-0.1746987951807229,-0.5481927710843374,-0.21084337349397592,-0.7620481927710844,-0.21987951807228914,-0.8855421686746988,-0.2319277108433735,-1.0,-0.3253012048192771,-0.5060240963855421,-0.4186746987951807,-0.6867469879518072,-0.4879518072289157,-0.8012048192771084,-0.5512048192771084,-0.9156626506024096
17,0.0,0.0,-0.08176100628930817,-0.22641509433962265,-0.27044025157232704,-0.4308176100628931,-0.46855345911949686,-0.5094339622641509,-0.6069182389937107,-0.4339622641509434,-0.6257861635220126,-0.36163522012578614,-0.8081761006289309,-0.4119496855345912,-0.8930817610062893,-0.4088050314465409,-0.940251572327044,-0.3710691823899371,-0.6572327044025157,-0.22955974842767296,-0.8773584905660378,-0.2893081761006289,-0.9622641509433962,-0.3113207547169811,-1.0,-0.29245283018867924,-0.6352201257861635,-0.0880503144654088,-0.8333333333333334,-0.1069182389937107,-0.9371069182389937,-0.11635220125786164,-1.0,-0.09433962264150944,-0.5817610062893082,0.06289308176100629,-0.7578616352201258,0.009433962264150943,-0.8773584905660378,-0.018867924528301886,-0.9716981132075472,-0.02830188679245283
16,0.0,0.0,-0.05855855855855856,-0.31981981981981983,-0.24774774774774774,-0.545045045045045,-0.4099099099099099,-0.6981981981981982,-0.509009009009009,-0.8558558558558559,-0.6081081081081081,-0.49099099099099097,-0.7972972972972973,-0.5630630630630631,-0.9054054054054054,-0.5990990990990991,-0.972972972972973,-0.6216216216216216,-0.6441441441441441,-0.35585585585585583,-0.8423423423423423,-0.42342342342342343,-0.9369369369369369,-0.47297297297297297,-1.0,-0.5180180180180181,-0.6441441441441441,-0.22522522522522523,-0.8333333333333334,-0.2972972972972973,-0.9099099099099099,-0.35585585585585583,-0.972972972972973,-0.40540540540540543,-0.6126126126126126,-0.07657657657657657,-0.7612612612612613,-0.15765765765765766,-0.8333333333333334,-0.2072072072072072,-0.9009009009009009,-0.24774774774774774
11,0.0,0.0,-0.05228758169934641,0.029411764705882353,-0.14052287581699346,-0.08823529411764706,-0.27450980392156865,-0.20588235294117646,-0.4019607843137255,-0.35947712418300654,0.0718954248366013,-0.39869281045751637,-0.006535947712418301,-0.6437908496732027,-0.042483660130718956,-0.7973856209150327,-0.06209150326797386,-0.9313725490196079,-0.032679738562091505,-0.43790849673202614,-0.10130718954248366,-0.7026143790849673,-0.15359477124183007,-0.8660130718954249,-0.17647058823529413,-1.0,-0.1503267973856209,-0.4411764705882353,-0.31699346405228757,-0.5849673202614379,-0.38562091503267976,-0.4738562091503268,-0.38562091503267976,-0.38562091503267976,-0.2549019607843137,-0.43790849673202614,-0.369281045751634,-0.5359477124183006,-0.4215686274509804,-0.5196078431372549,-0.43790849673202614,-0.5065359477124183
21,0.0,0.0,-0.2422680412371134,0.07216494845360824,-0.5051546391752577,0.0,-0.7371134020618557,-0.041237113402061855,-0.9587628865979382,-0.07989690721649484,-0.3427835051546392,-0.3582474226804124,-0.5051546391752577,-0.6056701030927835,-0.6030927835051546,-0.7860824742268041,-0.6804123711340206,-0.9201030927835051,-0.2860824742268041,-0.42783505154639173,-0.6701030927835051,-0.44329896907216493,-0.8865979381443299,-0.2809278350515464,-1.0,-0.13144329896907217,-0.26804123711340205,-0.45103092783505155,-0.6056701030927835,-0.46134020618556704,-0.7783505154639175,-0.30670103092783507,-0.8608247422680413,-0.18556701030927836,-0.2603092783505155,-0.4587628865979381,-0.4845360824742268,-0.4175257731958763,-0.6237113402061856,-0.3170103092783505,-0.6958762886597938,-0.21391752577319587
8,0.0,0.0,-0.12979351032448377,-0.029498525073746312,-0.2890855457227139,-0.13274336283185842,-0.4690265486725664,-0.20648967551622419,-0.5781710914454278,-0.29793510324483774,-0.07669616519174041,-0.4896755162241888,-0.23303834808259588,-0.7404129793510325,-0.31268436578171094,-0.8643067846607669,-0.3392330383480826,-1.0,-0.09734513274336283,-0.46607669616519176,-0.3775811209439528,-0.5014749262536873,-0.40707964601769914,-0.3303834808259587,-0.3303834808259587,-0.26548672566371684,-0.13864306784660768,-0.44837758112094395,-0.3687315634218289,-0.46607669616519176,-0.36283185840707965,-0.3215339233038348,-0.2743362831858407,-0.30383480825958703,-0.17699115044247787,-0.4424778761061947,-0.30678466076696165,-0.45427728613569324,-0.3215339233038348,-0.3834808259587021,-0.2920353982300885,-0.36283185840707965
